Date, Palmer Drought Severity Index (PDSI),State, Precipitation_x, Average Temperature_x, Average Temperature_y, Precipitation_y
2019-02,2.35,Utah,2.31,27.2,,
2019-03,3.35,Utah,2.61,38.2,,
2019-04,3.37,Utah,1.74,48.6,,
2019-05,4.83,Utah,2.94,50.5,,
2019-06,5.00,Utah,0.49,63.6,,
2019-07,5.09,Utah,0.59,73.3,,
2019-08,-0.69,Utah,0.35,72.8,,
2019-09,-0.82,Utah,0.85,63.1,,
2019-10,-1.16,Utah,0.24,42.9,,
2019-11,-0.59,Utah,1.86,38.5,,
2019-12,-0.26,Utah,1.45,28.8,,
2020-01,-0.40,Utah,0.77,28.7,,
2020-02,-0.57,Utah,0.71,31.1,,
2020-03,-0.59,Utah,1.53,40.8,,
2020-04,-1.11,Utah,0.56,47.4,,
2020-05,-1.90,Utah,0.32,59.0,,
2020-06,-2.06,Utah,0.95,65.4,,
2020-07,-2.72,Utah,0.40,73.7,,
2020-08,-3.81,Utah,0.14,75.8,,
2020-09,-4.26,Utah,0.25,63.9,,
2020-10,-4.75,Utah,0.20,52.8,,
2020-11,-4.74,Utah,0.73,38.8,,
2020-12,-4.78,Utah,0.68,27.2,,
2021-01,-4.89,Utah,0.74,28.1,,
2021-02,-4.91,Utah,0.92,32.2,,
2021-03,-4.89,Utah,1.19,38.4,,
2021-04,-5.00,Utah,0.73,47.4,,
2021-05,-5.68,Utah,0.34,57.1,,
2021-06,-6.58,Utah,0.25,71.9,,
2021-07,-6.32,Utah,1.67,76.2,,
2021-08,-5.11,Utah,2.14,70.9,,
2021-09,-4.89,Utah,0.87,64.4,,
2021-10,-3.55,Utah,2.21,47.9,,
2021-11,-4.16,Utah,0.25,42.5,,
2021-12,-3.06,Utah,2.24,31.1,,
2022-01,-3.38,Utah,0.31,29.3,,
2022-02,-3.62,Utah,0.50,29.5,,
2022-03,-3.91,Utah,0.90,40.0,,
2022-04,-4.08,Utah,0.65,46.3,,
2022-05,-4.36,Utah,0.69,54.7,,
2022-06,-4.88,Utah,0.47,67.6,,
2022-07,-5.17,Utah,0.91,75.4,,
2022-08,-4.59,Utah,1.60,72.3,,
2022-09,-4.09,Utah,1.33,66.6,,
2022-10,-3.90,Utah,1.00,50.9,,
2022-11,0.30,Utah,1.26,32.1,,
2022-12,-2.39,Utah,1.78,28.0,,
2023-01,-0.69,Utah,2.79,26.2,,
2023-02,2.53,Utah,1.20,26.6,,
2023-03,4.03,Utah,2.86,32.2,,
1993-02,0.41,Vermont,2.85,9.2,,
1993-03,0.62,Vermont,3.52,25.2,,
1993-04,0.84,Vermont,4.10,41.8,,
1993-05,-0.65,Vermont,2.23,52.9,,
1993-06,-0.44,Vermont,4.25,60.0,,
1993-07,-0.70,Vermont,3.47,66.7,,
1993-08,-1.05,Vermont,3.47,65.7,,
1993-09,0.25,Vermont,4.62,55.3,,
1993-10,0.35,Vermont,3.35,42.5,,
1993-11,0.25,Vermont,3.50,33.5,,
1993-12,0.18,Vermont,3.24,21.7,,
1994-01,0.72,Vermont,4.16,5.4,,
1994-02,0.03,Vermont,1.54,12.4,,
1994-03,0.61,Vermont,4.16,27.1,,
1994-04,0.95,Vermont,4.21,40.9,,
1994-05,1.11,Vermont,4.23,50.7,,
1994-06,0.98,Vermont,4.23,64.1,,
1994-07,1.04,Vermont,4.68,68.7,,
1994-08,1.60,Vermont,5.08,62.3,,
1994-09,1.78,Vermont,3.95,55.0,,
1994-10,-0.87,Vermont,0.95,45.7,,
1994-11,-1.28,Vermont,3.13,37.6,,
1994-12,-1.42,Vermont,2.76,26.0,,
1995-01,-1.18,Vermont,3.13,24.1,,
1995-02,-1.17,Vermont,2.43,15.7,,
1995-03,-1.41,Vermont,2.35,32.3,,
1995-04,-1.65,Vermont,2.18,36.4,,
1995-05,-1.95,Vermont,2.48,51.3,,
1995-06,-3.09,Vermont,1.35,63.4,,
1995-07,-2.87,Vermont,4.82,68.8,,
1995-08,-2.67,Vermont,4.50,64.8,,
1995-09,-2.62,Vermont,3.44,53.1,,
1995-10,1.56,Vermont,8.14,49.5,,
1995-11,1.80,Vermont,4.41,31.2,,
1995-12,1.44,Vermont,2.96,17.3,,
1996-01,2.16,Vermont,4.81,15.1,,
1996-02,1.90,Vermont,2.55,18.4,,
1996-03,1.01,Vermont,1.68,25.9,,
1996-04,2.60,Vermont,6.51,39.8,,
1996-05,3.15,Vermont,5.58,50.2,,
1996-06,3.00,Vermont,4.45,62.6,,
1996-07,4.37,Vermont,7.44,64.9,,
1996-08,3.27,Vermont,2.37,64.8,,
1996-09,2.70,Vermont,3.50,58.1,,
1996-10,3.00,Vermont,4.95,44.6,,
1996-11,2.65,Vermont,3.41,30.3,,
1996-12,3.32,Vermont,5.37,29.2,,
1997-01,3.13,Vermont,3.26,15.9,,
1997-02,2.79,Vermont,2.59,23.2,,
1997-03,2.95,Vermont,3.90,24.8,,
1997-04,2.61,Vermont,3.01,37.9,,
1997-05,2.58,Vermont,3.79,47.6,,
1997-06,1.68,Vermont,2.70,62.5,,
1997-07,1.73,Vermont,4.56,64.3,,
1997-08,2.47,Vermont,5.88,62.9,,
1997-09,2.18,Vermont,3.08,55.3,,
1997-10,1.66,Vermont,2.15,43.7,,
1997-11,2.22,Vermont,5.14,32.0,,
1997-12,1.71,Vermont,2.72,22.7,,
1998-01,2.89,Vermont,5.88,21.7,,
1998-02,2.44,Vermont,2.35,26.1,,
1998-03,2.55,Vermont,3.73,31.3,,
1998-04,1.64,Vermont,2.52,43.2,,
1998-05,0.80,Vermont,2.83,58.1,,
1998-06,2.85,Vermont,8.77,61.8,,
1998-07,3.12,Vermont,5.14,65.6,,
1998-08,3.26,Vermont,4.73,65.1,,
1998-09,3.16,Vermont,3.97,57.8,,
1998-10,-0.07,Vermont,3.02,46.7,,
1998-11,-0.48,Vermont,2.90,35.5,,
1998-12,-1.20,Vermont,1.69,29.2,,
1999-01,1.29,Vermont,5.73,17.0,,
1999-02,0.53,Vermont,1.53,22.2,,
1999-03,1.05,Vermont,4.14,28.9,,
1999-04,-1.39,Vermont,0.88,41.3,,
1999-05,-1.51,Vermont,3.50,55.5,,
1999-06,-2.23,Vermont,2.56,65.4,,
1999-07,-2.44,Vermont,3.79,68.5,,
1999-08,-3.02,Vermont,2.76,63.6,,
1999-09,1.48,Vermont,8.57,60.6,,
1999-10,1.80,Vermont,4.00,43.3,,
1999-11,1.19,Vermont,3.23,39.3,,
1999-12,0.33,Vermont,1.76,25.7,,
2000-01,0.69,Vermont,3.79,15.0,,
2000-02,1.13,Vermont,3.51,20.8,,
2000-03,0.85,Vermont,2.95,34.1,,
2000-04,2.15,Vermont,5.93,39.8,,
2000-05,2.66,Vermont,5.70,52.9,,
2000-06,2.42,Vermont,3.89,60.4,,
2000-07,2.77,Vermont,4.95,63.1,,
2000-08,2.85,Vermont,4.33,63.3,,
2000-09,2.34,Vermont,2.65,55.5,,
2000-10,1.97,Vermont,2.81,45.6,,
2000-11,1.51,Vermont,3.19,34.8,,
2000-12,2.09,Vermont,4.92,16.6,,
2001-01,1.23,Vermont,1.55,17.8,,
2001-02,1.36,Vermont,3.07,19.5,,
2001-03,2.56,Vermont,5.62,25.2,,
2001-04,-1.24,Vermont,0.99,39.9,,
2001-05,-1.78,Vermont,2.44,54.8,,
2001-06,-1.78,Vermont,3.94,63.2,,
2001-07,-1.85,Vermont,3.38,63.6,,
2001-08,-2.83,Vermont,2.25,67.9,,
2001-09,-2.74,Vermont,4.21,57.4,,
2001-10,-3.40,Vermont,2.03,47.8,,
2001-11,-4.17,Vermont,2.50,38.5,,
2001-12,-4.25,Vermont,2.38,29.8,,
2002-01,-3.99,Vermont,2.55,25.2,,
2002-02,0.38,Vermont,3.28,24.0,,
2002-03,0.69,Vermont,3.70,29.7,,
2002-04,0.99,Vermont,4.46,43.4,,
2002-05,1.34,Vermont,4.56,49.4,,
2002-06,2.70,Vermont,7.07,60.6,,
2002-07,-0.34,Vermont,3.32,66.5,,
2002-08,-1.43,Vermont,2.00,66.8,,
2002-09,-1.24,Vermont,4.99,60.4,,
2002-10,-1.03,Vermont,3.73,42.9,,
2002-11,-0.38,Vermont,4.76,32.3,,
2002-12,-0.57,Vermont,2.84,21.6,,
2003-01,-0.94,Vermont,2.01,9.5,,
2003-02,-1.26,Vermont,1.89,14.2,,
2003-03,-1.30,Vermont,2.69,27.8,,
2003-04,-1.33,Vermont,2.81,38.1,,
2003-05,-1.00,Vermont,4.22,51.9,,
2003-06,-1.29,Vermont,3.12,61.7,,
2003-07,0.10,Vermont,4.42,66.5,,
2003-08,0.61,Vermont,5.51,67.3,,
2003-09,1.02,Vermont,4.87,58.4,,
2003-10,2.49,Vermont,6.76,44.1,,
2003-11,2.57,Vermont,4.68,36.5,,
2003-12,3.94,Vermont,6.84,21.8,,
2004-01,2.73,Vermont,1.20,7.2,,
2004-02,1.65,Vermont,1.24,17.5,,
2004-03,0.91,Vermont,1.90,31.6,,
2004-04,0.66,Vermont,3.22,41.4,,
2004-05,0.96,Vermont,5.06,54.9,,
2004-06,0.65,Vermont,3.24,59.4,,
2004-07,1.29,Vermont,5.54,65.7,,
2004-08,2.95,Vermont,7.46,64.5,,
2004-09,2.62,Vermont,3.41,58.3,,
2004-10,1.72,Vermont,1.50,45.4,,
2004-11,1.46,Vermont,3.59,34.8,,
2004-12,1.84,Vermont,4.49,21.4,,
2005-01,1.68,Vermont,3.00,13.9,,
2005-02,1.39,Vermont,2.41,21.1,,
2005-03,1.13,Vermont,2.80,25.1,,
2005-04,1.70,Vermont,5.04,43.4,,
2005-05,1.33,Vermont,2.86,48.7,,
2005-06,1.39,Vermont,4.97,66.5,,
2005-07,1.22,Vermont,4.22,68.6,,
2005-08,1.04,Vermont,4.09,67.0,,
2005-09,0.78,Vermont,3.86,60.6,,
2005-10,3.37,Vermont,10.23,47.8,,
2005-11,3.73,Vermont,5.52,37.0,,
2005-12,3.37,Vermont,3.39,21.3,,
2006-01,3.78,Vermont,4.57,26.0,,
2006-02,3.13,Vermont,2.18,21.3,,
2006-03,2.12,Vermont,1.67,28.9,,
2006-04,1.65,Vermont,3.25,43.0,,
2006-05,2.55,Vermont,6.71,54.2,,
2006-06,4.40,Vermont,8.67,62.9,,
2006-07,4.26,Vermont,5.01,69.2,,
2006-08,4.35,Vermont,4.75,63.4,,
2006-09,3.78,Vermont,2.98,56.4,,
2006-10,5.16,Vermont,7.28,44.4,,
2006-11,4.06,Vermont,3.02,40.5,,
2006-12,4.04,Vermont,4.19,30.5,,
2007-01,3.88,Vermont,3.49,19.6,,
2007-02,3.47,Vermont,2.60,12.8,,
2007-03,3.40,Vermont,3.59,25.8,,
2007-04,4.10,Vermont,5.16,38.7,,
2007-05,3.32,Vermont,3.03,53.3,,
2007-06,2.69,Vermont,3.48,62.9,,
2007-07,3.28,Vermont,5.81,64.6,,
2007-08,2.68,Vermont,3.15,64.6,,
2007-09,2.18,Vermont,3.38,58.8,,
2007-10,2.64,Vermont,5.66,51.1,,
2007-11,2.90,Vermont,4.73,32.4,,
2007-12,3.26,Vermont,4.75,21.5,,
2008-01,2.67,Vermont,2.39,21.5,,
2008-02,4.39,Vermont,6.10,20.5,,
2008-03,4.88,Vermont,4.85,25.8,,
2008-04,4.17,Vermont,3.53,44.8,,
2008-05,2.92,Vermont,1.45,50.0,,
2008-06,3.51,Vermont,6.39,63.7,,
2008-07,4.63,Vermont,7.26,67.0,,
2008-08,5.23,Vermont,5.79,63.1,,
2008-09,4.59,Vermont,3.23,58.5,,
2008-10,5.02,Vermont,5.14,44.1,,
2008-11,4.09,Vermont,2.85,34.7,,
2008-12,4.75,Vermont,5.65,22.9,,
2009-01,4.18,Vermont,2.77,10.9,,
2009-02,3.55,Vermont,2.28,20.6,,
2009-03,2.93,Vermont,2.52,29.6,,
2009-04,1.99,Vermont,2.54,43.3,,
2009-05,2.41,Vermont,5.40,52.5,,
2009-06,2.68,Vermont,4.91,60.3,,
2009-07,3.95,Vermont,7.07,64.0,,
2009-08,3.87,Vermont,4.54,66.2,,
2009-09,3.13,Vermont,2.42,55.8,,
2009-10,3.69,Vermont,5.09,42.9,,
2009-11,3.24,Vermont,4.03,39.4,,
2009-12,3.15,Vermont,3.86,21.9,,
2010-01,2.63,Vermont,2.51,20.1,,
2010-02,2.64,Vermont,3.11,23.5,,
2010-03,2.60,Vermont,3.94,35.9,,
2010-04,1.92,Vermont,3.32,46.2,,
2010-05,0.96,Vermont,2.34,56.0,,
2010-06,1.56,Vermont,5.73,61.8,,
2010-07,1.22,Vermont,3.98,69.4,,
2010-08,1.28,Vermont,4.52,65.4,,
2010-09,0.90,Vermont,3.40,59.2,,
2010-10,3.14,Vermont,9.16,45.2,,
2010-11,2.54,Vermont,3.17,35.0,,
2010-12,2.60,Vermont,4.03,20.8,,
2011-01,2.03,Vermont,2.29,15.7,,
2011-02,2.36,Vermont,3.56,17.6,,
2011-03,2.98,Vermont,4.70,27.5,,
2011-04,4.09,Vermont,6.22,41.7,,
2011-05,4.66,Vermont,6.77,56.2,,
2011-06,4.62,Vermont,4.96,62.0,,
2011-07,3.76,Vermont,3.43,68.5,,
2011-08,6.13,Vermont,10.08,65.8,,
2011-09,6.49,Vermont,6.11,60.8,,
2011-10,6.31,Vermont,4.48,47.7,,
2011-11,-0.99,Vermont,2.06,40.2,,
2011-12,-0.79,Vermont,3.56,27.9,,
2012-01,-0.70,Vermont,2.95,21.4,,
2012-02,-1.43,Vermont,1.22,25.6,,
2012-03,-2.33,Vermont,1.77,38.7,,
2012-04,-2.29,Vermont,3.30,42.7,,
2012-05,-1.61,Vermont,5.56,57.5,,
2012-06,-1.52,Vermont,3.87,62.2,,
2012-07,-1.70,Vermont,3.54,68.0,,
2012-08,-2.12,Vermont,3.29,67.1,,
2012-09,-1.41,Vermont,5.51,57.2,,
2012-10,-0.60,Vermont,5.18,49.3,,
2012-11,-1.66,Vermont,1.13,33.1,,
2012-12,-0.71,Vermont,5.03,27.4,,
2013-01,-1.13,Vermont,1.87,18.6,,
2013-02,-1.41,Vermont,1.92,21.5,,
2013-03,-1.60,Vermont,2.38,29.5,,
2013-04,-1.87,Vermont,2.62,40.8,,
2013-05,0.73,Vermont,5.98,55.1,,
2013-06,2.49,Vermont,7.96,62.0,,
2013-07,3.14,Vermont,6.33,69.7,,
2013-08,2.70,Vermont,3.41,64.1,,
2013-09,2.78,Vermont,4.41,56.5,,
2013-10,2.11,Vermont,2.37,47.8,,
2013-11,2.06,Vermont,3.88,31.8,,
2013-12,1.89,Vermont,3.43,21.4,,
2014-01,1.77,Vermont,3.11,14.6,,
2014-02,1.91,Vermont,3.18,16.6,,
2014-03,1.90,Vermont,3.38,18.6,,
2014-04,1.62,Vermont,3.25,40.5,,
2014-05,1.74,Vermont,4.68,53.6,,
2014-06,1.79,Vermont,4.57,62.6,,
2014-07,2.65,Vermont,6.27,66.5,,
2014-08,-0.04,Vermont,3.48,63.3,,
2014-09,-0.77,Vermont,1.85,57.5,,
2014-10,-0.28,Vermont,5.13,49.3,,
2014-11,-0.74,Vermont,2.55,33.3,,
2014-12,-0.06,Vermont,4.63,27.0,,
2015-01,-0.12,Vermont,2.79,12.2,,
2015-02,-0.59,Vermont,1.79,5.3,,
2015-03,-1.39,Vermont,1.34,22.3,,
2015-04,-1.55,Vermont,2.71,39.5,,
2015-05,-2.00,Vermont,3.06,58.6,,
2015-06,2.19,Vermont,8.63,59.9,,
2015-07,0.04,Vermont,4.08,66.2,,
2015-08,-0.56,Vermont,2.95,66.6,,
2015-09,-0.48,Vermont,4.73,62.4,,
2015-10,-0.39,Vermont,3.48,44.3,,
2015-11,-1.41,Vermont,1.81,39.2,,
2015-12,0.68,Vermont,5.07,35.1,,
2016-01,0.00,Vermont,1.62,20.9,,
2016-02,1.20,Vermont,4.71,23.9,,
2016-03,-0.13,Vermont,2.96,33.6,,
2016-04,-0.39,Vermont,2.60,38.2,,
2016-05,-0.86,Vermont,2.74,54.0,,
2016-06,-1.14,Vermont,3.29,62.0,,
2016-07,-1.28,Vermont,3.83,67.4,,
2016-08,-1.09,Vermont,4.82,67.5,,
2016-09,-1.93,Vermont,2.12,59.9,,
2016-10,-2.11,Vermont,3.55,47.7,,
2016-11,-2.62,Vermont,2.78,36.8,,
2016-12,0.12,Vermont,3.60,23.9,,
2017-01,-0.19,Vermont,2.53,24.8,,
2017-02,0.13,Vermont,2.84,25.6,,
2017-03,0.26,Vermont,3.30,23.5,,
2017-04,0.34,Vermont,4.19,45.2,,
2017-05,1.10,Vermont,5.72,51.8,,
2017-06,2.15,Vermont,6.46,61.5,,
2017-07,2.09,Vermont,4.23,65.2,,
2017-08,-0.07,Vermont,3.55,63.3,,
2017-09,-0.55,Vermont,2.93,60.8,,
2017-10,-0.16,Vermont,5.26,53.0,,
2017-11,-0.78,Vermont,2.19,33.0,,
2017-12,-0.81,Vermont,3.10,17.9,,
2018-01,0.25,Vermont,3.49,16.5,,
2018-02,0.42,Vermont,2.95,25.5,,
2018-03,0.38,Vermont,3.03,28.2,,
2018-04,1.32,Vermont,4.70,36.1,,
2018-05,-0.93,Vermont,1.99,56.5,,
2018-06,-0.96,Vermont,3.85,60.1,,
2018-07,-1.00,Vermont,4.35,69.2,,
2018-08,-1.18,Vermont,4.20,68.4,,
2018-09,-1.31,Vermont,4.03,60.6,,
2018-10,0.26,Vermont,4.40,44.5,,
2018-11,1.50,Vermont,6.33,30.0,,
2018-12,1.54,Vermont,3.75,23.0,,
2019-01,2.36,Vermont,5.05,14.9,,
2019-02,2.17,Vermont,2.71,19.0,,
2019-03,1.45,Vermont,2.06,25.9,,
2019-04,2.42,Vermont,5.59,41.2,,
2019-05,2.99,Vermont,5.66,50.8,,
2019-06,3.51,Vermont,5.61,60.5,,
2019-07,2.72,Vermont,3.39,68.9,,
2019-08,2.24,Vermont,3.79,64.6,,
2019-09,1.65,Vermont,3.18,56.8,,
2019-10,2.64,Vermont,6.83,47.3,,
2019-11,2.58,Vermont,3.98,29.3,,
2019-12,2.41,Vermont,3.55,23.3,,
2020-01,2.11,Vermont,2.82,23.4,,
2020-02,2.24,Vermont,3.23,22.4,,
2020-03,1.90,Vermont,2.93,33.0,,
2020-04,2.10,Vermont,3.94,38.8,,
2020-05,-0.35,Vermont,2.95,52.6,,
2020-06,-1.12,Vermont,2.38,62.8,,
2020-07,-1.40,Vermont,4.07,70.9,,
2020-08,-1.40,Vermont,4.35,65.2,,
2020-09,-1.98,Vermont,2.63,57.2,,
2020-10,-1.73,Vermont,4.52,46.4,,
2020-11,-2.09,Vermont,2.91,37.9,,
2020-12,-1.81,Vermont,3.48,27.3,,
2021-01,-1.98,Vermont,2.17,20.5,,
2021-02,-2.01,Vermont,2.21,18.8,,
2021-03,-2.57,Vermont,1.53,30.9,,
2021-04,-2.22,Vermont,3.89,43.2,,
2021-05,-2.56,Vermont,2.51,53.3,,
2021-06,-3.02,Vermont,2.97,65.4,,
2021-07,1.52,Vermont,7.55,64.9,,
2021-08,1.14,Vermont,3.67,68.8,,
2021-09,0.98,Vermont,3.90,59.5,,
2021-10,1.27,Vermont,4.83,51.6,,
2021-11,-0.19,Vermont,3.31,34.3,,
2021-12,-0.29,Vermont,3.07,28.2,,
2022-01,-0.96,Vermont,1.44,11.8,,
2022-02,0.83,Vermont,4.06,20.9,,
2022-03,0.80,Vermont,3.13,30.6,,
2022-04,1.48,Vermont,4.92,41.2,,
2022-05,-0.45,Vermont,3.24,56.8,,
2022-06,-0.72,Vermont,3.29,61.3,,
2022-07,-0.91,Vermont,3.77,67.4,,
2022-08,-1.40,Vermont,3.53,68.3,,
2022-09,0.43,Vermont,5.49,57.7,,
2022-10,-0.25,Vermont,2.93,47.9,,
2022-11,-0.45,Vermont,3.61,38.5,,
2022-12,0.47,Vermont,4.35,27.0,,
2023-01,0.96,Vermont,4.11,27.3,,
2023-02,0.00,Vermont,1.71,22.9,,
2023-03,0.00,Vermont,3.41,30.2,,
1993-02,1.29,Virginia,2.83,34.8,,
1993-03,2.88,Virginia,7.37,41.3,,
1993-04,3.08,Virginia,4.28,52.8,,
1993-05,-0.21,Virginia,3.54,64.2,,
1993-06,-0.57,Virginia,2.83,71.0,,
1993-07,-1.55,Virginia,2.77,78.2,,
1993-08,-2.25,Virginia,2.79,74.7,,
1993-09,-2.25,Virginia,3.76,68.4,,
1993-10,-2.50,Virginia,2.50,54.8,,
1993-11,0.00,Virginia,4.03,46.3,,
1993-12,0.56,Virginia,4.50,35.4,,
1994-01,1.03,Virginia,4.20,29.4,,
1994-02,1.72,Virginia,4.79,37.5,,
1994-03,3.35,Virginia,7.90,45.2,,
1994-04,-0.54,Virginia,2.68,58.6,,
1994-05,-0.76,Virginia,2.69,59.3,,
1994-06,-1.06,Virginia,3.17,73.6,,
1994-07,0.59,Virginia,6.29,76.0,,
1994-08,0.86,Virginia,4.85,71.7,,
1994-09,-0.15,Virginia,2.66,65.1,,
1994-10,-0.58,Virginia,1.86,54.6,,
1994-11,-0.90,Virginia,2.73,50.4,,
1994-12,-1.59,Virginia,1.56,42.2,,
1995-01,-0.62,Virginia,5.05,37.3,,
1995-02,-0.91,Virginia,2.16,34.9,,
1995-03,-1.48,Virginia,2.48,47.7,,
1995-04,-2.07,Virginia,1.71,54.6,,
1995-05,0.41,Virginia,4.98,62.6,,
1995-06,2.11,Virginia,7.50,70.6,,
1995-07,-0.37,Virginia,3.59,76.3,,
1995-08,-1.35,Virginia,1.86,76.1,,
1995-09,-1.46,Virginia,3.27,66.1,,
1995-10,0.68,Virginia,5.87,58.0,,
1995-11,1.13,Virginia,3.81,41.9,,
1995-12,0.73,Virginia,2.03,33.7,,
1996-01,1.92,Virginia,5.93,32.9,,
1996-02,1.64,Virginia,2.79,36.1,,
1996-03,1.65,Virginia,3.75,40.5,,
1996-04,1.23,Virginia,2.81,54.4,,
1996-05,1.70,Virginia,5.34,62.9,,
1996-06,1.76,Virginia,4.32,72.1,,
1996-07,2.15,Virginia,5.49,73.3,,
1996-08,2.57,Virginia,5.43,72.2,,
1996-09,4.11,Virginia,7.88,66.2,,
1996-10,4.10,Virginia,3.69,56.3,,
1996-11,4.31,Virginia,3.72,41.0,,
1996-12,4.57,Virginia,4.74,40.3,,
1997-01,-0.19,Virginia,2.66,35.2,,
1997-02,-0.37,Virginia,2.87,41.6,,
1997-03,-0.21,Virginia,4.32,48.0,,
1997-04,-0.03,Virginia,3.30,50.8,,
1997-05,-0.60,Virginia,1.91,58.8,,
1997-06,-0.53,Virginia,3.46,68.6,,
1997-07,-0.55,Virginia,4.51,75.3,,
1997-08,-1.26,Virginia,2.17,72.1,,
1997-09,-1.42,Virginia,3.10,66.4,,
1997-10,-1.70,Virginia,2.55,55.9,,
1997-11,0.36,Virginia,4.47,43.3,,
1997-12,0.25,Virginia,2.76,38.0,,
1998-01,1.74,Virginia,6.89,40.7,,
1998-02,2.80,Virginia,5.99,41.5,,
1998-03,3.14,Virginia,5.22,45.4,,
1998-04,3.46,Virginia,4.95,55.6,,
1998-05,3.53,Virginia,5.30,65.5,,
1998-06,3.42,Virginia,4.30,71.7,,
1998-07,-0.96,Virginia,2.15,75.3,,
1998-08,-1.60,Virginia,2.91,74.6,,
1998-09,-2.46,Virginia,1.81,71.6,,
1998-10,-3.17,Virginia,1.50,57.4,,
1998-11,-4.15,Virginia,1.15,47.4,,
1998-12,-4.14,Virginia,3.77,42.6,,
1999-01,-3.35,Virginia,4.99,39.0,,
1999-02,-3.46,Virginia,2.20,40.0,,
1999-03,-3.12,Virginia,3.46,42.3,,
1999-04,-3.10,Virginia,2.90,56.1,,
1999-05,-3.41,Virginia,2.31,62.9,,
1999-06,-3.90,Virginia,1.89,70.7,,
1999-07,-4.09,Virginia,4.18,77.6,,
1999-08,-4.32,Virginia,3.35,74.8,,
1999-09,2.23,Virginia,10.37,66.0,,
1999-10,2.09,Virginia,2.65,54.7,,
1999-11,-0.29,Virginia,2.22,51.4,,
1999-12,-0.61,Virginia,2.20,39.7,,
2000-01,-0.46,Virginia,3.25,34.0,,
2000-02,-1.10,Virginia,1.81,41.5,,
2000-03,-1.41,Virginia,3.25,49.6,,
2000-04,0.61,Virginia,4.66,53.9,,
2000-05,0.15,Virginia,3.29,65.7,,
2000-06,0.84,Virginia,5.51,72.6,,
2000-07,1.26,Virginia,5.14,72.3,,
2000-08,1.45,Virginia,4.57,72.4,,
2000-09,2.00,Virginia,4.84,65.7,,
2000-10,-0.96,Virginia,0.09,57.4,,
2000-11,-1.29,Virginia,1.88,43.6,,
2000-12,-1.50,Virginia,2.04,30.1,,
2001-01,-1.69,Virginia,2.27,34.3,,
2001-02,-2.10,Virginia,2.01,41.2,,
2001-03,-1.46,Virginia,4.45,42.0,,
2001-04,-2.20,Virginia,1.64,56.6,,
2001-05,0.29,Virginia,4.88,63.0,,
2001-06,0.67,Virginia,4.62,71.5,,
2001-07,1.15,Virginia,5.21,71.9,,
2001-08,-0.05,Virginia,3.84,75.0,,
2001-09,-0.34,Virginia,2.20,64.8,,
2001-10,-1.13,Virginia,0.89,55.2,,
2001-11,-2.37,Virginia,0.59,51.2,,
2001-12,-2.98,Virginia,2.28,43.4,,
2002-01,-3.15,Virginia,2.99,39.2,,
2002-02,-3.90,Virginia,0.90,40.5,,
2002-03,-3.27,Virginia,4.39,46.3,,
2002-04,-3.19,Virginia,3.20,57.7,,
2002-05,-2.95,Virginia,3.52,62.0,,
2002-06,-3.25,Virginia,2.54,72.9,,
2002-07,-3.38,Virginia,3.97,76.6,,
2002-08,-3.79,Virginia,2.98,75.8,,
2002-09,-3.72,Virginia,3.49,69.4,,
2002-10,0.64,Virginia,5.74,57.5,,
2002-11,1.37,Virginia,4.80,44.8,,
2002-12,1.76,Virginia,4.10,36.0,,
2003-01,1.23,Virginia,2.19,31.1,,
2003-02,2.57,Virginia,6.10,34.8,,
2003-03,2.43,Virginia,4.33,48.0,,
2003-04,2.81,Virginia,4.79,54.7,,
2003-05,3.94,Virginia,7.22,61.7,,
2003-06,4.92,Virginia,6.49,68.9,,
2003-07,5.23,Virginia,6.15,74.5,,
2003-08,5.17,Virginia,5.29,75.5,,
2003-09,6.52,Virginia,8.15,66.7,,
2003-10,5.92,Virginia,2.66,55.2,,
2003-11,5.86,Virginia,4.35,51.5,,
2003-12,5.81,Virginia,4.17,36.8,,
2004-01,4.76,Virginia,1.95,32.1,,
2004-02,3.99,Virginia,2.38,36.3,,
2004-03,2.77,Virginia,2.17,47.8,,
2004-04,2.78,Virginia,4.13,55.4,,
2004-05,2.35,Virginia,4.40,68.9,,
2004-06,2.88,Virginia,5.36,70.8,,
2004-07,3.25,Virginia,5.81,74.6,,
2004-08,3.84,Virginia,6.03,71.8,,
2004-09,4.98,Virginia,7.25,67.9,,
2004-10,4.34,Virginia,2.35,57.3,,
2004-11,4.46,Virginia,4.21,49.5,,
2004-12,-0.02,Virginia,2.90,38.2,,
2005-01,-0.07,Virginia,3.09,37.7,,
2005-02,-0.68,Virginia,1.82,39.3,,
2005-03,-0.46,Virginia,3.80,41.8,,
2005-04,-0.56,Virginia,3.10,55.0,,
2005-05,-0.62,Virginia,3.15,59.8,,
2005-06,-1.13,Virginia,2.47,71.8,,
2005-07,-0.78,Virginia,5.65,77.1,,
2005-08,-1.22,Virginia,3.37,76.3,,
2005-09,-2.36,Virginia,0.71,70.4,,
2005-10,-1.61,Virginia,5.54,58.2,,
2005-11,-1.31,Virginia,3.66,48.7,,
2005-12,-0.89,Virginia,3.47,35.1,,
2006-01,-0.98,Virginia,3.10,42.4,,
2006-02,-1.52,Virginia,1.65,37.4,,
2006-03,-2.73,Virginia,0.70,46.1,,
2006-04,-2.69,Virginia,3.49,58.0,,
2006-05,-2.85,Virginia,2.55,61.1,,
